type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:35:15,53.46743227,-2.23220498,3.87,47.385,51.380,1.170,240,32,44,,
T,2025-04-08 10:35:16,53.46742626,-2.23222299,3.90,47.098,51.380,1.110,239,34,44,,
T,2025-04-08 10:35:17,53.46741831,-2.23223999,3.99,46.755,51.380,1.120,239,34,44,,
T,2025-04-08 10:35:18,53.46741006,-2.23225882,3.94,46.240,51.380,1.160,242,35,44,,
T,2025-04-08 10:35:19,53.46740641,-2.23227831,4.04,46.588,51.380,1.140,249,35,44,,
T,2025-04-08 10:35:20,53.46739918,-2.23228978,4.00,46.139,51.380,1.180,223,36,44,,
T,2025-04-08 10:35:21,53.46739279,-2.23230045,4.02,45.500,51.380,1.140,228,36,44,,
T,2025-04-08 10:35:22,53.46738833,-2.23231651,4.01,45.545,51.380,1.140,235,35,44,,
T,2025-04-08 10:35:23,53.46738377,-2.23233445,4.03,46.085,51.380,1.140,232,37,44,,
T,2025-04-08 10:35:24,53.46737804,-2.23234835,3.95,46.418,51.380,1.190,216,36,44,,
T,2025-04-08 10:35:25,53.46737123,-2.23235475,3.89,46.430,51.380,1.140,196,36,44,,
T,2025-04-08 10:35:26,53.46736412,-2.23235957,3.80,45.611,51.380,1.190,182,36,44,,
T,2025-04-08 10:35:27,53.46735767,-2.23236166,3.79,45.608,51.380,1.190,172,37,44,,
T,2025-04-08 10:35:28,53.46735249,-2.23236325,3.79,45.560,51.380,1.170,173,37,44,,
T,2025-04-08 10:35:29,53.46734663,-2.23236311,3.79,44.965,51.380,1.140,171,37,44,,
T,2025-04-08 10:35:30,53.46733894,-2.23236439,3.79,44.642,51.380,1.180,172,37,44,,
T,2025-04-08 10:35:31,53.46733171,-2.23236297,3.79,44.810,51.380,1.190,164,37,44,,
T,2025-04-08 10:35:32,53.46732248,-2.23235919,3.79,44.866,51.380,1.190,155,37,44,,
T,2025-04-08 10:35:33,53.46730974,-2.23235975,3.79,44.338,51.380,1.290,179,37,44,,
T,2025-04-08 10:35:34,53.46729818,-2.23235519,3.79,43.979,51.380,1.210,163,37,44,,
T,2025-04-08 10:35:35,53.46728664,-2.23235350,3.79,44.465,51.380,1.220,167,36,44,,
T,2025-04-08 10:35:36,53.46727429,-2.23234834,3.79,44.490,51.380,1.200,152,37,44,,
T,2025-04-08 10:35:37,53.46726312,-2.23234404,3.79,45.073,51.380,1.160,150,37,44,,
T,2025-04-08 10:35:38,53.46725191,-2.23233704,3.79,45.387,51.380,1.190,144,37,44,,
T,2025-04-08 10:35:39,53.46724135,-2.23232926,3.79,45.806,51.380,1.170,141,37,44,,
T,2025-04-08 10:35:40,53.46722954,-2.23232080,3.79,46.324,51.380,1.210,152,38,44,,
T,2025-04-08 10:35:41,53.46721892,-2.23231222,3.79,46.624,51.380,1.190,141,38,44,,
T,2025-04-08 10:35:42,53.46720816,-2.23230594,3.79,46.270,51.380,1.190,152,38,44,,
T,2025-04-08 10:35:43,53.46719703,-2.23229928,3.79,46.398,51.380,1.220,157,37,44,,
T,2025-04-08 10:35:44,53.46718856,-2.23228711,3.79,46.313,51.380,1.190,147,37,44,,
T,2025-04-08 10:35:45,53.46717999,-2.23227614,3.79,46.271,51.380,1.240,152,37,44,,
T,2025-04-08 10:35:46,53.46717109,-2.23226833,3.79,46.358,51.380,1.210,158,36,44,,
T,2025-04-08 10:35:47,53.46716173,-2.23225899,3.79,46.124,51.380,1.260,156,36,44,,
T,2025-04-08 10:35:48,53.46715182,-2.23225314,3.79,45.604,51.380,1.230,168,35,44,,
T,2025-04-08 10:35:49,53.46714167,-2.23224175,3.79,45.840,51.380,1.280,158,35,44,,
T,2025-04-08 10:35:50,53.46713111,-2.23223375,3.79,45.725,51.380,1.230,162,35,44,,
T,2025-04-08 10:35:51,53.46712034,-2.23222498,3.79,45.298,51.380,1.260,156,36,44,,
T,2025-04-08 10:35:52,53.46710962,-2.23221567,3.79,45.324,51.380,1.290,153,36,44,,
T,2025-04-08 10:35:53,53.46709964,-2.23220544,3.79,45.161,51.380,1.230,147,36,44,,
T,2025-04-08 10:35:54,53.46708922,-2.23219309,3.79,45.607,51.380,1.330,155,36,44,,
T,2025-04-08 10:35:55,53.46708047,-2.23218002,3.79,45.760,51.380,1.310,146,36,44,,
T,2025-04-08 10:35:56,53.46707078,-2.23216836,3.79,45.588,51.380,1.260,155,36,44,,
T,2025-04-08 10:35:57,53.46706118,-2.23215627,3.79,45.298,51.380,1.230,158,36,44,,
T,2025-04-08 10:35:58,53.46705214,-2.23214205,3.79,45.263,51.380,1.250,151,36,44,,
T,2025-04-08 10:35:59,53.46704220,-2.23213263,3.79,45.741,51.379,1.240,162,36,44,,
T,2025-04-08 10:36:00,53.46703356,-2.23211924,3.79,46.662,51.379,1.320,137,36,44,,
T,2025-04-08 10:36:01,53.46702450,-2.23210715,3.79,46.014,51.379,1.200,148,36,44,,
T,2025-04-08 10:36:02,53.46701650,-2.23209294,3.79,45.058,51.379,1.370,128,36,44,,
T,2025-04-08 10:36:03,53.46700602,-2.23207949,3.79,44.759,51.379,1.510,148,36,44,,
T,2025-04-08 10:36:04,53.46700050,-2.23205569,3.79,45.153,51.379,2.190,109,36,44,,
T,2025-04-08 10:36:05,53.46700334,-2.23203484,3.79,44.210,51.379,1.730,97,36,44,,
T,2025-04-08 10:36:06,53.46701113,-2.23201465,3.79,42.943,51.379,1.760,88,36,44,,
T,2025-04-08 10:36:07,53.46701274,-2.23198835,3.79,43.439,51.379,1.970,94,36,44,,
T,2025-04-08 10:36:08,53.46701029,-2.23197468,3.79,43.595,51.379,1.390,121,36,44,,
T,2025-04-08 10:36:09,53.46700376,-2.23196244,3.79,44.032,51.379,1.300,129,36,44,,
T,2025-04-08 10:36:10,53.46699260,-2.23195865,3.79,44.685,51.379,1.420,145,36,44,,
T,2025-04-08 10:36:11,53.46698045,-2.23195925,3.79,45.436,51.379,1.290,151,36,44,,
T,2025-04-08 10:36:12,53.46696957,-2.23195829,3.79,45.808,51.379,1.300,153,36,44,,
T,2025-04-08 10:36:13,53.46696015,-2.23195262,3.79,46.421,51.379,1.220,147,35,44,,
T,2025-04-08 10:36:14,53.46695148,-2.23194575,3.79,46.658,51.379,1.260,143,35,44,,
T,2025-04-08 10:36:15,53.46694222,-2.23193893,3.79,47.117,51.379,1.230,150,35,44,,
T,2025-04-08 10:36:16,53.46693271,-2.23193509,3.79,47.786,51.379,1.210,154,35,44,,
T,2025-04-08 10:36:17,53.46692316,-2.23192967,3.79,48.227,51.379,1.190,153,35,44,,
T,2025-04-08 10:36:18,53.46691617,-2.23191659,3.79,48.339,51.379,1.200,141,34,44,,
T,2025-04-08 10:36:19,53.46690692,-2.23190854,3.79,48.473,51.379,1.190,149,33,44,,
T,2025-04-08 10:36:20,53.46689664,-2.23190074,3.79,48.733,51.379,1.220,145,32,44,,
T,2025-04-08 10:36:21,53.46688376,-2.23189595,3.79,48.471,51.379,1.260,160,33,44,,
T,2025-04-08 10:36:22,53.46687145,-2.23188793,3.95,49.414,51.379,1.310,140,33,44,,
T,2025-04-08 10:36:23,53.46685603,-2.23188356,3.92,50.744,51.379,1.320,153,33,44,,
T,2025-04-08 10:36:24,53.46684258,-2.23187687,3.95,52.637,51.379,1.290,154,33,44,,
T,2025-04-08 10:36:25,53.46682632,-2.23187152,3.92,54.102,51.379,1.300,152,33,44,,
T,2025-04-08 10:36:26,53.46681198,-2.23186236,3.99,55.909,51.379,1.310,153,33,44,,
T,2025-04-08 10:36:27,53.46679961,-2.23185107,3.91,56.670,51.379,1.320,148,32,44,,
T,2025-04-08 10:36:28,53.46678625,-2.23184484,3.79,55.115,51.379,1.330,154,32,44,,
T,2025-04-08 10:36:29,53.46677242,-2.23183979,3.79,53.707,51.379,1.330,156,31,44,,
T,2025-04-08 10:36:30,53.46675604,-2.23183822,3.79,51.807,51.379,1.340,152,31,44,,
T,2025-04-08 10:36:31,53.46674260,-2.23184575,3.94,48.785,51.379,1.290,162,32,44,,
T,2025-04-08 10:36:32,53.46673235,-2.23184463,3.79,48.544,51.379,1.260,147,32,44,,
T,2025-04-08 10:36:33,53.46672359,-2.23183967,3.79,48.848,51.379,1.170,140,31,44,,
T,2025-04-08 10:36:34,53.46671953,-2.23183753,3.79,47.744,51.379,1.180,146,30,44,,
T,2025-04-08 10:36:35,53.46671022,-2.23184027,3.79,46.942,51.379,1.220,158,30,44,,
T,2025-04-08 10:36:36,53.46670154,-2.23183146,3.79,45.488,51.379,1.250,149,29,44,,
T,2025-04-08 10:36:37,53.46669153,-2.23183270,3.79,45.569,51.379,1.130,159,30,44,,
T,2025-04-08 10:36:38,53.46667805,-2.23183515,3.84,44.377,51.379,1.360,165,32,44,,
T,2025-04-08 10:36:39,53.46666449,-2.23182962,4.03,44.526,51.379,1.290,163,31,44,,
T,2025-04-08 10:36:40,53.46665365,-2.23182102,3.91,44.102,51.379,1.170,178,31,44,,
T,2025-04-08 10:36:41,53.46664838,-2.23181880,3.79,43.257,51.379,1.010,207,32,44,,
T,2025-04-08 10:36:42,53.46664375,-2.23182514,3.80,43.457,51.379,1.080,226,32,44,,
T,2025-04-08 10:36:43,53.46664150,-2.23183076,3.84,42.938,51.379,1.000,240,32,44,,
T,2025-04-08 10:36:44,53.46663786,-2.23183661,3.91,42.984,51.379,0.990,237,31,44,,
T,2025-04-08 10:36:45,53.46663201,-2.23184012,3.84,42.377,51.379,0.990,219,31,44,,
T,2025-04-08 10:36:46,53.46662543,-2.23183797,3.92,43.531,51.379,0.930,199,29,44,,
T,2025-04-08 10:36:47,53.46661549,-2.23184143,3.99,43.659,51.379,1.350,203,30,44,,
T,2025-04-08 10:36:48,53.46660523,-2.23184828,4.38,43.074,51.379,1.350,208,29,44,,
T,2025-04-08 10:36:49,53.46659478,-2.23185601,4.37,42.445,51.379,1.330,206,29,44,,
T,2025-04-08 10:36:50,53.46658290,-2.23186251,4.77,42.204,51.379,1.340,201,29,44,,
T,2025-04-08 10:36:51,53.46656899,-2.23187063,4.18,43.557,51.379,1.420,213,31,44,,
T,2025-04-08 10:36:52,53.46656141,-2.23188458,4.08,43.602,51.379,1.270,214,31,44,,
T,2025-04-08 10:36:53,53.46654892,-2.23189221,3.92,44.681,51.379,1.310,213,31,44,,
T,2025-04-08 10:36:54,53.46653590,-2.23189652,3.92,45.488,51.379,1.310,202,31,44,,
T,2025-04-08 10:36:55,53.46652494,-2.23190026,3.85,45.521,51.379,1.280,202,29,44,,
T,2025-04-08 10:36:56,53.46651348,-2.23190534,3.79,45.650,51.379,1.280,204,29,44,,
T,2025-04-08 10:36:57,53.46650125,-2.23190779,3.79,46.457,51.379,1.270,196,28,44,,
T,2025-04-08 10:36:58,53.46648856,-2.23190832,3.79,46.754,51.379,1.340,189,28,44,,
T,2025-04-08 10:36:59,53.46647545,-2.23190758,3.79,47.084,51.379,1.360,189,29,44,,
T,2025-04-08 10:37:00,53.46646360,-2.23190468,3.79,46.954,51.379,1.300,192,30,44,,
T,2025-04-08 10:37:01,53.46645152,-2.23189973,3.79,47.076,51.379,1.330,183,31,44,,
T,2025-04-08 10:37:02,53.46643914,-2.23189427,3.79,47.537,51.379,1.280,180,32,44,,
T,2025-04-08 10:37:03,53.46642752,-2.23189072,3.79,46.905,51.379,1.350,174,32,44,,
T,2025-04-08 10:37:04,53.46641695,-2.23188412,3.79,47.248,51.379,1.350,165,31,44,,
T,2025-04-08 10:37:05,53.46640408,-2.23188490,3.79,46.778,51.379,1.370,179,32,44,,
T,2025-04-08 10:37:06,53.46639676,-2.23189015,3.79,46.409,51.379,1.050,189,32,44,,
T,2025-04-08 10:37:07,53.46638705,-2.23189742,3.79,46.572,51.379,1.280,190,32,44,,
T,2025-04-08 10:37:08,53.46637536,-2.23190246,3.79,46.079,51.379,1.300,184,33,44,,
T,2025-04-08 10:37:09,53.46636512,-2.23190818,3.79,45.370,51.379,1.270,189,32,44,,
T,2025-04-08 10:37:10,53.46635370,-2.23191687,3.79,45.415,51.379,1.230,186,33,44,,
T,2025-04-08 10:37:11,53.46634088,-2.23192890,4.71,45.993,51.379,1.330,197,34,44,,
T,2025-04-08 10:37:12,53.46633554,-2.23194373,4.37,45.704,51.379,0.770,236,34,44,,
T,2025-04-08 10:37:13,53.46632757,-2.23195193,4.35,44.994,51.379,0.860,213,34,44,,
T,2025-04-08 10:37:14,53.46631897,-2.23195801,4.08,45.262,51.379,0.860,199,34,44,,
T,2025-04-08 10:37:15,53.46630901,-2.23195800,4.43,45.644,51.379,0.880,189,34,44,,
T,2025-04-08 10:37:16,53.46629796,-2.23195958,4.04,44.375,51.379,0.850,198,34,44,,
T,2025-04-08 10:37:17,53.46628485,-2.23196161,4.04,44.478,51.379,1.170,198,34,44,,
T,2025-04-08 10:37:18,53.46627011,-2.23196230,4.08,45.272,51.379,1.200,191,34,44,,
T,2025-04-08 10:37:19,53.46625574,-2.23195239,4.06,45.486,51.379,1.170,180,34,44,,
T,2025-04-08 10:37:20,53.46624354,-2.23195082,3.90,46.979,51.379,1.230,188,34,44,,
T,2025-04-08 10:37:21,53.46622909,-2.23195003,3.79,47.252,51.379,1.300,189,34,44,,
T,2025-04-08 10:37:22,53.46621530,-2.23195425,3.79,46.732,51.379,1.300,188,34,44,,
T,2025-04-08 10:37:23,53.46620340,-2.23196095,3.79,45.514,51.379,1.290,188,33,44,,
T,2025-04-08 10:37:24,53.46619238,-2.23196946,3.79,44.665,51.379,1.280,193,34,44,,
T,2025-04-08 10:37:25,53.46618137,-2.23197654,3.87,43.616,51.379,1.310,192,34,44,,
T,2025-04-08 10:37:26,53.46617120,-2.23198705,3.95,42.973,51.379,1.260,198,34,44,,
T,2025-04-08 10:37:27,53.46616200,-2.23199749,3.92,42.789,51.379,1.300,198,34,44,,
T,2025-04-08 10:37:28,53.46615394,-2.23200942,3.82,41.527,51.379,1.240,205,34,44,,
T,2025-04-08 10:37:29,53.46615170,-2.23202137,3.97,41.319,51.379,1.000,205,33,44,,
T,2025-04-08 10:37:30,53.46615042,-2.23203878,3.79,40.625,51.379,1.070,215,33,44,,
T,2025-04-08 10:37:31,53.46614510,-2.23205298,3.83,38.505,51.379,1.030,226,33,44,,
T,2025-04-08 10:37:32,53.46614327,-2.23207050,3.94,38.909,51.379,0.950,238,33,44,,
T,2025-04-08 10:37:33,53.46614176,-2.23208927,3.97,39.746,51.379,1.070,254,33,44,,
T,2025-04-08 10:37:34,53.46613981,-2.23210709,3.91,38.888,51.379,0.980,265,33,44,,
T,2025-04-08 10:37:35,53.46613482,-2.23212604,3.80,38.661,51.379,1.300,245,33,44,,
T,2025-04-08 10:37:36,53.46612808,-2.23214281,3.81,38.132,51.379,1.180,241,33,44,,
T,2025-04-08 10:37:37,53.46612138,-2.23215938,3.82,38.091,51.379,1.180,242,33,44,,
T,2025-04-08 10:37:38,53.46611463,-2.23217763,3.79,38.794,51.379,1.230,241,33,44,,
T,2025-04-08 10:37:39,53.46610805,-2.23219247,3.79,39.406,51.379,1.220,241,33,44,,
T,2025-04-08 10:37:40,53.46610290,-2.23220647,3.79,39.249,51.379,1.210,240,34,44,,
T,2025-04-08 10:37:41,53.46609711,-2.23222208,3.79,40.062,51.379,1.220,241,34,44,,
T,2025-04-08 10:37:42,53.46609227,-2.23223766,3.79,40.749,51.379,1.030,244,34,44,,
T,2025-04-08 10:37:43,53.46608861,-2.23225638,3.79,40.751,51.380,1.200,254,34,44,,
T,2025-04-08 10:37:44,53.46609200,-2.23227942,3.79,40.579,51.380,1.260,279,34,44,,
