                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 10:20:32.419,    8.02031e+01,    2.09363e+00,    0.00000e+00,    5.77008e+03,    0.00000e+00,    4.69169e+02,    0.00000e+00,    2.10578e+00,    0.00000e+00,    7.65332e+02,    0.00000e+00,    1.84108e+01,    0.00000e+00,    2.13421e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95382e+00,    0.00000e+00,   -1.02515e+00,    0.00000e+00,        1.95237,               ,              3,             -1,       Disabled
  14/04/2026 10:20:33.273,    7.90916e+01,    2.09345e+00,    0.00000e+00,    5.69974e+03,    0.00000e+00,    4.67324e+02,    0.00000e+00,    2.10545e+00,    0.00000e+00,    7.65007e+02,    0.00000e+00,    1.84929e+01,    0.00000e+00,    2.13413e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95443e+00,    0.00000e+00,   -1.02515e+00,    0.00000e+00,        1.95298,               ,              3,             -1,       Disabled
  14/04/2026 10:20:34.127,    7.88639e+01,    2.09453e+00,    0.00000e+00,    5.85103e+03,    0.00000e+00,    4.74755e+02,    0.00000e+00,    2.10685e+00,    0.00000e+00,    7.65065e+02,    0.00000e+00,    1.85562e+01,    0.00000e+00,    2.13442e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95516e+00,    0.00000e+00,   -1.02506e+00,    0.00000e+00,        1.95369,               ,              3,             -1,       Disabled
  14/04/2026 10:20:34.981,    7.91443e+01,    2.09596e+00,    0.00000e+00,    5.80651e+03,    0.00000e+00,    4.69328e+02,    0.00000e+00,    2.10820e+00,    0.00000e+00,    7.65082e+02,    0.00000e+00,    1.85552e+01,    0.00000e+00,    2.13576e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95500e+00,    0.00000e+00,   -1.02506e+00,    0.00000e+00,        1.95354,               ,              3,             -1,       Disabled
  14/04/2026 10:20:35.837,    7.92659e+01,    2.09368e+00,    0.00000e+00,    5.76357e+03,    0.00000e+00,    4.68997e+02,    0.00000e+00,    2.10582e+00,    0.00000e+00,    7.65046e+02,    0.00000e+00,    1.85298e+01,    0.00000e+00,    2.13676e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95550e+00,    0.00000e+00,   -1.02499e+00,    0.00000e+00,        1.95404,               ,              3,             -1,       Disabled
  14/04/2026 10:20:36.690,    7.90272e+01,    2.09441e+00,    0.00000e+00,    5.83268e+03,    0.00000e+00,    4.72666e+02,    0.00000e+00,    2.10670e+00,    0.00000e+00,    7.64951e+02,    0.00000e+00,    1.84957e+01,    0.00000e+00,    2.13727e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95555e+00,    0.00000e+00,   -1.02499e+00,    0.00000e+00,        1.95409,               ,              3,             -1,       Disabled
  14/04/2026 10:20:37.545,    7.98085e+01,    2.09169e+00,    0.00000e+00,    5.79221e+03,    0.00000e+00,    4.68037e+02,    0.00000e+00,    2.10388e+00,    0.00000e+00,    7.65258e+02,    0.00000e+00,    1.84260e+01,    0.00000e+00,    2.13859e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95682e+00,    0.00000e+00,   -1.02499e+00,    0.00000e+00,        1.95536,               ,              3,             -1,       Disabled
  14/04/2026 10:20:38.398,    7.97833e+01,    2.09190e+00,    0.00000e+00,    5.80481e+03,    0.00000e+00,    4.67315e+02,    0.00000e+00,    2.10412e+00,    0.00000e+00,    7.65268e+02,    0.00000e+00,    1.84366e+01,    0.00000e+00,    2.13915e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95695e+00,    0.00000e+00,   -1.02499e+00,    0.00000e+00,        1.95549,               ,              3,             -1,       Disabled
  14/04/2026 10:20:39.253,    7.95776e+01,    2.09290e+00,    0.00000e+00,    5.82046e+03,    0.00000e+00,    4.68115e+02,    0.00000e+00,    2.10516e+00,    0.00000e+00,    7.65178e+02,    0.00000e+00,    1.84353e+01,    0.00000e+00,    2.13982e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95604e+00,    0.00000e+00,   -1.02493e+00,    0.00000e+00,        1.95458,               ,              3,             -1,       Disabled
  14/04/2026 10:20:40.107,    7.97146e+01,    2.09067e+00,    0.00000e+00,    5.75589e+03,    0.00000e+00,    4.66838e+02,    0.00000e+00,    2.10277e+00,    0.00000e+00,    7.65263e+02,    0.00000e+00,    1.84407e+01,    0.00000e+00,    2.14074e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95690e+00,    0.00000e+00,   -1.02493e+00,    0.00000e+00,        1.95544,               ,              3,             -1,       Disabled
