type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 11:01:05,53.47753377,-2.24433627,3.79,45.835,51.404,0.36,47.0,31,43,,
T,2025-04-08 11:01:06,53.47753252,-2.24433789,3.79,45.569,51.404,0.0,,31,43,,
T,2025-04-08 11:01:07,53.47753229,-2.24433825,3.79,45.56,51.404,0.0,,32,43,,
T,2025-04-08 11:01:08,53.47753227,-2.24433812,3.79,45.581,51.404,0.0,,34,43,,
T,2025-04-08 11:01:09,53.47753228,-2.24433792,3.79,45.597,51.404,0.0,,34,44,,
T,2025-04-08 11:01:10,53.47753228,-2.24433778,3.79,45.597,51.404,0.0,,34,44,,
T,2025-04-08 11:01:11,53.47753228,-2.2443376,3.79,45.604,51.404,0.0,,32,44,,
T,2025-04-08 11:01:12,53.47753225,-2.24433745,3.79,45.605,51.404,0.0,,33,44,,
T,2025-04-08 11:01:13,53.47753224,-2.24433715,3.79,45.617,51.404,0.0,,33,44,,
T,2025-04-08 11:01:14,53.47753224,-2.24433691,3.79,45.619,51.404,0.0,,33,44,,
T,2025-04-08 11:01:15,53.47753383,-2.24433637,3.79,45.488,51.404,0.21,299.0,31,44,,
T,2025-04-08 11:01:16,53.47753444,-2.24433433,3.79,45.514,51.404,0.0,,32,44,,
T,2025-04-08 11:01:17,53.47753453,-2.24433376,3.79,45.539,51.404,0.0,,33,44,,
T,2025-04-08 11:01:18,53.47753459,-2.24433361,3.79,45.548,51.404,0.0,,32,44,,
T,2025-04-08 11:01:19,53.47753463,-2.24433342,3.79,45.563,51.404,0.0,,32,44,,
T,2025-04-08 11:01:20,53.47753464,-2.24433324,3.79,45.582,51.404,0.0,,32,44,,
T,2025-04-08 11:01:21,53.47753464,-2.24433305,3.79,45.61,51.404,0.0,,32,44,,
T,2025-04-08 11:01:22,53.47753468,-2.24433289,3.79,45.624,51.404,0.0,,32,44,,
T,2025-04-08 11:01:23,53.47753466,-2.24433274,3.79,45.658,51.404,0.0,,32,44,,
T,2025-04-08 11:01:24,53.47753467,-2.24433259,3.79,45.675,51.404,0.0,,31,44,,
T,2025-04-08 11:01:25,53.47753471,-2.24433251,3.79,45.684,51.404,0.0,,31,44,,
T,2025-04-08 11:01:26,53.47753471,-2.24433244,3.79,45.683,51.404,0.0,,31,44,,
T,2025-04-08 11:01:27,53.4775347,-2.2443323,3.79,45.697,51.404,0.0,,33,44,,
T,2025-04-08 11:01:28,53.47753471,-2.24433225,3.79,45.687,51.404,0.0,,32,45,,
T,2025-04-08 11:01:29,53.47753472,-2.24433207,3.79,45.697,51.404,0.0,,33,45,,
T,2025-04-08 11:01:30,53.47753471,-2.24433178,3.79,45.714,51.404,0.0,,33,45,,
T,2025-04-08 11:01:31,53.47753468,-2.24433155,3.79,45.724,51.404,0.0,,31,45,,
T,2025-04-08 11:01:32,53.47753469,-2.24433139,3.79,45.728,51.404,0.0,,31,45,,
T,2025-04-08 11:01:33,53.47753597,-2.24433145,3.79,45.131,51.404,0.0,,31,45,,
T,2025-04-08 11:01:34,53.47753656,-2.24433047,3.79,45.137,51.404,0.0,,30,45,,
T,2025-04-08 11:01:35,53.4775367,-2.24432999,3.79,45.145,51.404,0.0,,32,45,,
T,2025-04-08 11:01:36,53.47753911,-2.24432635,3.79,45.473,51.404,0.31,40.0,31,45,,
T,2025-04-08 11:01:37,53.47754435,-2.24431949,3.79,45.18,51.404,0.71,30.0,32,45,,
T,2025-04-08 11:01:38,53.47755403,-2.24430863,3.79,45.551,51.404,1.11,30.0,32,45,,
T,2025-04-08 11:01:39,53.4775609,-2.24430091,3.79,44.689,51.404,0.62,32.0,32,45,,
T,2025-04-08 11:01:40,53.4775699,-2.24429339,3.79,44.385,51.404,0.98,24.0,32,45,,
T,2025-04-08 11:01:41,53.47758031,-2.24428682,3.79,44.555,51.404,1.03,25.0,32,45,,
T,2025-04-08 11:01:42,53.4775903,-2.24427885,3.79,44.385,51.404,1.05,31.0,32,45,,
T,2025-04-08 11:01:43,53.47760173,-2.24426989,3.79,44.617,51.404,1.04,29.0,33,45,,
T,2025-04-08 11:01:44,53.47761337,-2.24426005,3.79,45.025,51.404,1.04,36.0,33,45,,
T,2025-04-08 11:01:45,53.47762259,-2.24424851,3.79,45.306,51.404,1.09,38.0,33,45,,
T,2025-04-08 11:01:46,53.47763285,-2.24424089,3.79,44.962,51.404,1.05,20.0,34,45,,
T,2025-04-08 11:01:47,53.47764291,-2.2442328,3.79,44.862,51.404,1.02,29.0,34,45,,
T,2025-04-08 11:01:48,53.47765208,-2.24422823,3.79,44.84,51.404,1.03,19.0,34,45,,
T,2025-04-08 11:01:49,53.47765436,-2.24422163,3.79,44.52,51.404,0.78,42.0,33,45,,
T,2025-04-08 11:01:50,53.47765669,-2.24421477,3.79,44.306,51.404,0.77,37.0,33,45,,
T,2025-04-08 11:01:51,53.47766297,-2.24421095,3.79,44.289,51.404,0.82,21.0,33,45,,
T,2025-04-08 11:01:52,53.47766934,-2.24420738,3.79,44.033,51.404,0.75,20.0,31,45,,
T,2025-04-08 11:01:53,53.47767487,-2.24420539,3.79,43.615,51.404,0.63,9.0,31,45,,
T,2025-04-08 11:01:54,53.47768051,-2.24420296,3.79,43.58,51.404,0.72,14.0,31,45,,
T,2025-04-08 11:01:55,53.47768494,-2.24419903,3.79,43.317,51.404,0.57,18.0,32,45,,
T,2025-04-08 11:01:56,53.47769022,-2.24419364,3.79,43.23,51.404,0.66,21.0,32,45,,
T,2025-04-08 11:01:57,53.47769677,-2.24418402,3.79,43.263,51.404,0.87,34.0,32,45,,
T,2025-04-08 11:01:58,53.47770445,-2.24417875,3.79,43.464,51.404,0.88,15.0,32,45,,
T,2025-04-08 11:01:59,53.47771008,-2.24417521,3.79,43.506,51.404,0.74,21.0,32,45,,
T,2025-04-08 11:02:00,53.47771735,-2.2441715,3.79,43.888,51.404,0.85,14.0,33,45,,
T,2025-04-08 11:02:01,53.47772662,-2.24416621,3.79,44.726,51.404,0.96,12.0,33,45,,
T,2025-04-08 11:02:02,53.47773099,-2.24416185,3.79,44.403,51.404,0.58,20.0,32,45,,
T,2025-04-08 11:02:03,53.47773596,-2.24415878,3.79,44.297,51.404,0.63,16.0,32,45,,
T,2025-04-08 11:02:04,53.47774158,-2.24415759,3.79,43.91,51.404,0.58,15.0,32,45,,
T,2025-04-08 11:02:05,53.47774781,-2.24415359,3.79,43.9,51.404,0.72,17.0,31,45,,
T,2025-04-08 11:02:06,53.47775235,-2.2441512,3.79,43.544,51.404,0.64,18.0,32,45,,
T,2025-04-08 11:02:07,53.47775906,-2.24414803,3.79,43.396,51.404,0.85,19.0,32,45,,
T,2025-04-08 11:02:08,53.47776624,-2.24414382,3.79,43.532,51.404,0.86,18.0,32,45,,
T,2025-04-08 11:02:09,53.47777295,-2.24413665,3.79,43.675,51.404,0.85,30.0,32,45,,
T,2025-04-08 11:02:10,53.4777775,-2.24412971,3.79,43.748,51.404,0.72,40.0,32,45,,
T,2025-04-08 11:02:11,53.47778421,-2.24412529,3.79,43.755,51.404,0.76,30.0,32,45,,
T,2025-04-08 11:02:12,53.47779049,-2.24412088,3.79,43.61,51.404,0.75,36.0,32,45,,
T,2025-04-08 11:02:13,53.47779667,-2.2441135,3.79,43.47,51.404,0.83,42.0,32,45,,
T,2025-04-08 11:02:14,53.47780468,-2.24410884,3.79,43.145,51.404,0.84,31.0,32,45,,
T,2025-04-08 11:02:15,53.47781339,-2.24410334,3.79,43.224,51.404,0.89,29.0,32,45,,
T,2025-04-08 11:02:16,53.47782007,-2.24409559,3.79,43.186,51.404,0.78,38.0,30,45,,
T,2025-04-08 11:02:17,53.47782641,-2.24408729,3.79,42.972,51.404,0.95,45.0,31,45,,
T,2025-04-08 11:02:18,53.47783238,-2.24408033,3.79,42.821,51.404,0.94,46.0,31,45,,
T,2025-04-08 11:02:19,53.47783793,-2.24407364,3.79,42.618,51.404,0.84,38.0,31,45,,
T,2025-04-08 11:02:20,53.47784552,-2.2440653,3.79,42.652,51.404,0.98,26.0,31,45,,
T,2025-04-08 11:02:21,53.47785302,-2.24405645,3.79,42.871,51.404,0.95,31.0,32,45,,
T,2025-04-08 11:02:22,53.47786069,-2.24404736,3.79,43.153,51.404,0.97,37.0,33,45,,
T,2025-04-08 11:02:23,53.47786693,-2.24403904,3.79,42.911,51.404,0.92,48.0,34,45,,
T,2025-04-08 11:02:24,53.47787446,-2.24403386,3.79,43.031,51.404,0.9,33.0,33,45,,
T,2025-04-08 11:02:25,53.47788144,-2.24402695,3.79,43.39,51.404,0.85,38.0,33,45,,
T,2025-04-08 11:02:26,53.47788768,-2.24401954,3.79,42.927,51.404,0.88,34.0,33,45,,
T,2025-04-08 11:02:27,53.47789654,-2.24401225,3.79,42.724,51.404,1.02,23.0,32,45,,
T,2025-04-08 11:02:28,53.47790479,-2.24400489,3.79,42.418,51.404,0.88,19.0,31,45,,
T,2025-04-08 11:02:29,53.47791209,-2.24399565,3.79,42.284,51.404,0.91,33.0,31,45,,
T,2025-04-08 11:02:30,53.47791864,-2.24398646,3.79,42.168,51.404,0.88,32.0,30,45,,
T,2025-04-08 11:02:31,53.47792525,-2.24397689,3.79,41.89,51.404,0.98,32.0,31,45,,
T,2025-04-08 11:02:32,53.47793236,-2.24396639,3.79,41.872,51.404,0.98,31.0,30,45,,
T,2025-04-08 11:02:33,53.47794019,-2.24395688,3.79,41.954,51.404,0.96,30.0,31,45,,
T,2025-04-08 11:02:34,53.47794617,-2.24394638,3.79,41.633,51.404,0.91,35.0,30,45,,
T,2025-04-08 11:02:35,53.47795183,-2.24393571,3.79,41.543,51.404,0.91,43.0,30,45,,
T,2025-04-08 11:02:36,53.47795965,-2.24392781,3.79,41.305,51.404,0.98,38.0,30,45,,
T,2025-04-08 11:02:37,53.47796826,-2.24391718,3.79,41.099,51.404,0.94,35.0,29,45,,
T,2025-04-08 11:02:38,53.47797593,-2.24390826,3.79,41.145,51.404,0.85,34.0,30,45,,
T,2025-04-08 11:02:39,53.47798297,-2.24389852,3.79,40.849,51.404,0.95,33.0,30,45,,
T,2025-04-08 11:02:40,53.47798832,-2.24389038,3.79,41.175,51.404,0.89,30.0,31,45,,
T,2025-04-08 11:02:41,53.47799468,-2.24388358,3.79,41.844,51.404,0.82,34.0,31,45,,
T,2025-04-08 11:02:42,53.47800052,-2.24387398,3.79,41.489,51.404,0.81,34.0,31,45,,
T,2025-04-08 11:02:43,53.47800694,-2.24386326,3.79,40.9,51.403,0.83,40.0,31,45,,
T,2025-04-08 11:02:44,53.47801358,-2.24385346,3.79,40.537,51.403,0.83,46.0,30,45,,
T,2025-04-08 11:02:45,53.47802056,-2.24384187,3.79,40.149,51.403,0.82,46.0,30,45,,
T,2025-04-08 11:02:46,53.47802651,-2.24382768,3.79,39.877,51.403,0.84,53.0,30,45,,
T,2025-04-08 11:02:47,53.47803214,-2.24381516,3.79,39.122,51.403,0.78,49.0,31,45,,
T,2025-04-08 11:02:48,53.47803946,-2.24380398,3.79,39.307,51.403,0.85,44.0,31,45,,
T,2025-04-08 11:02:49,53.47804795,-2.24379651,3.79,38.948,51.403,0.87,29.0,31,45,,
T,2025-04-08 11:02:50,53.47805499,-2.24378669,3.79,39.236,51.403,0.86,43.0,31,45,,
T,2025-04-08 11:02:51,53.47806122,-2.24377611,3.79,38.599,51.403,0.88,44.0,30,45,,
T,2025-04-08 11:02:52,53.47806878,-2.24376992,3.79,38.425,51.403,0.85,39.0,31,45,,
T,2025-04-08 11:02:53,53.47807674,-2.24376372,3.79,38.298,51.403,0.86,34.0,31,45,,
T,2025-04-08 11:02:54,53.478084,-2.24375245,3.79,37.535,51.403,1.01,64.0,32,45,,
T,2025-04-08 11:02:55,53.47809231,-2.243742,3.79,37.369,51.403,0.93,51.0,32,45,,
T,2025-04-08 11:02:56,53.47810372,-2.24372595,3.79,36.862,51.403,1.34,49.0,33,45,,
T,2025-04-08 11:02:57,53.47811711,-2.24371307,3.79,38.4,51.403,1.43,41.0,33,45,,
T,2025-04-08 11:02:58,53.47812994,-2.24370636,3.79,38.458,51.403,1.23,28.0,33,45,,
T,2025-04-08 11:02:59,53.47813765,-2.24370061,3.79,37.853,51.403,0.83,35.0,34,45,,
T,2025-04-08 11:03:00,53.47814551,-2.24369111,3.79,37.767,51.403,1.03,49.0,33,45,,
T,2025-04-08 11:03:01,53.47815319,-2.2436809,3.79,37.719,51.403,0.96,46.0,31,45,,
T,2025-04-08 11:03:02,53.47816046,-2.24366778,3.79,37.784,51.403,1.04,51.0,30,45,,
T,2025-04-08 11:03:03,53.47816741,-2.24365674,3.79,37.578,51.403,0.97,51.0,30,45,,
T,2025-04-08 11:03:04,53.47817457,-2.24364489,3.79,37.798,51.403,0.97,49.0,31,45,,
T,2025-04-08 11:03:05,53.47818001,-2.2436288,3.79,38.134,51.403,0.99,58.0,31,45,,
T,2025-04-08 11:03:06,53.47818527,-2.24361374,3.79,38.593,51.403,0.99,52.0,32,45,,
T,2025-04-08 11:03:07,53.47819191,-2.24360014,3.79,38.823,51.403,1.0,47.0,32,45,,
T,2025-04-08 11:03:08,53.47819892,-2.24358908,3.79,38.489,51.403,1.02,46.0,32,45,,
T,2025-04-08 11:03:09,53.47820643,-2.2435772,3.79,38.9,51.403,0.99,49.0,33,44,,
T,2025-04-08 11:03:10,53.47821435,-2.24356808,3.79,38.923,51.403,0.95,44.0,33,44,,
T,2025-04-08 11:03:11,53.47822466,-2.24356199,3.79,39.13,51.403,1.01,27.0,33,44,,
T,2025-04-08 11:03:12,53.47823363,-2.24355215,3.79,39.587,51.403,1.01,38.0,34,44,,
T,2025-04-08 11:03:13,53.47824197,-2.24354524,3.79,38.882,51.403,0.97,36.0,34,44,,
T,2025-04-08 11:03:14,53.47825153,-2.243539,3.79,38.428,51.403,1.05,31.0,33,44,,
T,2025-04-08 11:03:15,53.47825997,-2.24352818,3.79,37.761,51.403,1.21,46.0,33,44,,
T,2025-04-08 11:03:16,53.47827135,-2.24351861,3.79,37.285,51.403,1.42,36.0,33,44,,
T,2025-04-08 11:03:17,53.47828257,-2.24351324,3.79,36.551,51.403,1.16,28.0,33,44,,
T,2025-04-08 11:03:18,53.47829123,-2.24350374,3.79,36.084,51.403,1.1,45.0,33,44,,
T,2025-04-08 11:03:19,53.47829902,-2.24349473,3.79,36.167,51.403,1.04,40.0,31,44,,
T,2025-04-08 11:03:20,53.47830555,-2.2434855,3.79,36.94,51.403,1.0,40.0,31,44,,
T,2025-04-08 11:03:21,53.47831329,-2.24347739,3.79,36.779,51.403,0.98,45.0,31,44,,
T,2025-04-08 11:03:22,53.47831874,-2.24346604,3.79,36.724,51.403,0.92,61.0,31,44,,
T,2025-04-08 11:03:23,53.47832823,-2.24345963,3.79,36.803,51.403,1.14,27.0,31,44,,
T,2025-04-08 11:03:24,53.47833491,-2.24345298,3.79,36.929,51.403,0.78,42.0,32,44,,
T,2025-04-08 11:03:25,53.47834414,-2.24344708,3.79,37.017,51.403,0.94,22.0,32,44,,
T,2025-04-08 11:03:26,53.47835142,-2.24343927,3.79,37.315,51.403,0.85,33.0,32,44,,
T,2025-04-08 11:03:27,53.47835999,-2.24344051,3.79,37.119,51.403,0.87,359.0,32,44,,
T,2025-04-08 11:03:28,53.47836188,-2.24343884,3.79,37.147,51.403,0.0,,32,44,,
T,2025-04-08 11:03:29,53.47836204,-2.24343824,3.79,37.179,51.403,0.0,,33,44,,
T,2025-04-08 11:03:30,53.47836211,-2.24343816,3.79,37.188,51.403,0.0,,33,44,,
T,2025-04-08 11:03:31,53.47836216,-2.2434382,3.79,37.178,51.403,0.0,,33,44,,
T,2025-04-08 11:03:32,53.4783622,-2.24343826,3.79,37.178,51.403,0.0,,34,44,,
T,2025-04-08 11:03:33,53.47836226,-2.24343831,3.79,37.185,51.403,0.0,,34,44,,
T,2025-04-08 11:03:34,53.47836228,-2.24343839,3.79,37.18,51.403,0.0,,34,44,,
T,2025-04-08 11:03:35,53.47836229,-2.24343841,3.79,37.184,51.403,0.0,,32,44,,
T,2025-04-08 11:03:36,53.47836176,-2.24343881,3.79,37.314,51.403,0.0,,32,44,,
T,2025-04-08 11:03:37,53.47836134,-2.24343809,3.79,37.353,51.403,0.0,,32,44,,
T,2025-04-08 11:03:38,53.47836117,-2.24343754,3.79,37.401,51.403,0.0,,34,44,,
T,2025-04-08 11:03:39,53.47836105,-2.24343717,3.79,37.423,51.403,0.0,,34,44,,
T,2025-04-08 11:03:40,53.47836101,-2.24343704,3.79,37.429,51.403,0.0,,34,44,,
T,2025-04-08 11:03:41,53.47836096,-2.24343682,3.79,37.463,51.403,0.0,,35,44,,
T,2025-04-08 11:03:42,53.47836089,-2.24343635,3.79,37.524,51.403,0.0,,35,44,,
T,2025-04-08 11:03:43,53.47836085,-2.24343588,3.79,37.588,51.403,0.0,,35,44,,
T,2025-04-08 11:03:44,53.47836561,-2.24343197,3.79,37.938,51.403,0.39,43.0,35,44,,
T,2025-04-08 11:03:45,53.47836793,-2.24342996,3.79,38.111,51.403,0.17,41.0,34,44,,
T,2025-04-08 11:03:46,53.47837443,-2.24342185,3.79,39.662,51.403,0.68,34.0,33,44,,
T,2025-04-08 11:03:47,53.47837639,-2.24341913,3.79,39.605,51.403,0.0,,32,44,,
T,2025-04-08 11:03:48,53.4783764,-2.24340598,3.79,40.805,51.403,0.94,98.0,30,44,,
T,2025-04-08 11:03:49,53.47837762,-2.24340209,3.79,41.495,51.403,0.33,47.0,30,44,,
T,2025-04-08 11:03:50,53.47837756,-2.24340319,3.79,41.439,51.403,0.0,,32,44,,
T,2025-04-08 11:03:51,53.47837752,-2.24340355,3.79,41.473,51.403,0.0,,33,44,,
T,2025-04-08 11:03:52,53.47837755,-2.24340361,3.79,41.508,51.403,0.0,,33,44,,
T,2025-04-08 11:03:53,53.47837761,-2.24340357,3.79,41.526,51.403,0.0,,33,44,,
T,2025-04-08 11:03:54,53.47837767,-2.24340352,3.79,41.543,51.403,0.0,,34,44,,
T,2025-04-08 11:03:55,53.47837641,-2.24339964,3.79,41.059,51.403,0.16,141.0,34,44,,
T,2025-04-08 11:03:56,53.47837622,-2.24339689,3.79,41.207,51.403,0.0,,34,44,,
T,2025-04-08 11:03:57,53.47837677,-2.24339404,3.79,41.23,51.403,0.0,,34,44,,
T,2025-04-08 11:03:58,53.47837698,-2.24339322,3.79,41.254,51.403,0.0,,33,44,,
T,2025-04-08 11:03:59,53.47837709,-2.24339286,3.79,41.282,51.403,0.0,,33,44,,
T,2025-04-08 11:04:00,53.47837721,-2.24339269,3.79,41.304,51.403,0.0,,33,44,,
T,2025-04-08 11:04:01,53.47837733,-2.2433925,3.79,41.331,51.403,0.0,,30,44,,
T,2025-04-08 11:04:02,53.47837639,-2.24339111,3.79,41.885,51.403,0.0,,30,44,,
T,2025-04-08 11:04:03,53.47837675,-2.24339207,3.79,42.984,51.403,0.0,,29,44,,
T,2025-04-08 11:04:04,53.47837811,-2.24339276,3.79,43.047,51.403,0.0,,31,44,,
T,2025-04-08 11:04:05,53.47837842,-2.2433927,3.79,43.081,51.403,0.0,,31,44,,
T,2025-04-08 11:04:06,53.47837853,-2.24339267,3.79,43.106,51.403,0.0,,31,44,,
T,2025-04-08 11:04:07,53.47837857,-2.24339269,3.79,43.124,51.403,0.0,,32,44,,
T,2025-04-08 11:04:08,53.47837863,-2.24339273,3.79,43.137,51.403,0.0,,32,44,,
T,2025-04-08 11:04:09,53.4783787,-2.24339276,3.79,43.155,51.403,0.0,,32,44,,
T,2025-04-08 11:04:10,53.47837875,-2.24339275,3.79,43.171,51.403,0.0,,33,44,,
T,2025-04-08 11:04:11,53.47837877,-2.24339275,3.79,43.177,51.403,0.0,,33,44,,
T,2025-04-08 11:04:12,53.47837878,-2.24339273,3.79,43.193,51.403,0.0,,33,44,,
T,2025-04-08 11:04:13,53.47837884,-2.24339268,3.79,43.217,51.403,0.0,,33,44,,
T,2025-04-08 11:04:14,53.4783789,-2.24339265,3.79,43.226,51.403,0.0,,33,44,,
T,2025-04-08 11:04:15,53.47838067,-2.24339239,3.79,43.442,51.403,0.0,,33,44,,
T,2025-04-08 11:04:16,53.47838062,-2.24339231,3.79,44.216,51.403,0.17,219.0,33,44,,
T,2025-04-08 11:04:17,53.47837788,-2.24339263,3.79,43.926,51.403,0.29,176.0,33,44,,
T,2025-04-08 11:04:18,53.47837722,-2.24339189,3.79,43.94,51.403,0.0,,33,44,,
T,2025-04-08 11:04:19,53.47837635,-2.24338701,3.79,44.316,51.403,0.21,107.0,32,44,,
T,2025-04-08 11:04:20,53.47837695,-2.24338517,3.79,44.975,51.403,0.0,,31,44,,
T,2025-04-08 11:04:21,53.47837709,-2.24338437,3.79,45.022,51.403,0.0,,31,44,,
T,2025-04-08 11:04:22,53.47837712,-2.24338415,3.79,45.021,51.403,0.0,,33,44,,
T,2025-04-08 11:04:23,53.47837711,-2.24338408,3.79,45.022,51.403,0.0,,33,44,,
T,2025-04-08 11:04:24,53.47837707,-2.24338406,3.79,45.019,51.403,0.0,,33,44,,
T,2025-04-08 11:04:25,53.47837705,-2.24338405,3.79,45.017,51.403,0.0,,33,44,,
T,2025-04-08 11:04:26,53.47837704,-2.24338406,3.79,45.014,51.403,0.0,,32,44,,
T,2025-04-08 11:04:27,53.47837704,-2.24338405,3.79,45.014,51.403,0.0,,33,44,,
T,2025-04-08 11:04:28,53.47837701,-2.24338403,3.79,45.02,51.403,0.0,,33,44,,
T,2025-04-08 11:04:29,53.47837691,-2.24338391,3.79,45.032,51.403,0.0,,33,44,,
T,2025-04-08 11:04:30,53.47837681,-2.24338378,3.79,45.043,51.403,0.0,,33,44,,
T,2025-04-08 11:04:31,53.47837675,-2.24338374,3.79,45.05,51.403,0.0,,33,44,,
T,2025-04-08 11:04:32,53.47837669,-2.24338364,3.79,45.046,51.403,0.0,,33,44,,
T,2025-04-08 11:04:33,53.47837667,-2.24338358,3.79,45.046,51.403,0.0,,33,44,,
T,2025-04-08 11:04:34,53.47837664,-2.24338351,3.79,45.044,51.403,0.0,,33,44,,
T,2025-04-08 11:04:35,53.47837658,-2.24338345,3.79,45.039,51.403,0.0,,32,44,,
T,2025-04-08 11:04:36,53.47837651,-2.24338327,3.79,45.031,51.403,0.0,,32,44,,
T,2025-04-08 11:04:37,53.47837647,-2.24338317,3.79,45.033,51.403,0.0,,32,44,,
T,2025-04-08 11:04:38,53.47837642,-2.243383,3.79,45.036,51.403,0.0,,32,44,,
T,2025-04-08 11:04:39,53.47837635,-2.24338279,3.79,45.037,51.403,0.0,,32,44,,
T,2025-04-08 11:04:40,53.47837632,-2.24338253,3.79,45.052,51.403,0.0,,32,44,,
T,2025-04-08 11:04:41,53.47837625,-2.24338228,3.79,45.053,51.403,0.0,,33,44,,
T,2025-04-08 11:04:42,53.47837618,-2.24338208,3.79,45.05,51.403,0.0,,33,44,,
T,2025-04-08 11:04:43,53.4783761,-2.24338185,3.79,45.048,51.403,0.0,,33,44,,
T,2025-04-08 11:04:44,53.47837607,-2.24338171,3.79,45.051,51.403,0.0,,33,44,,
T,2025-04-08 11:04:45,53.47837599,-2.24338154,3.79,45.045,51.403,0.0,,33,44,,
T,2025-04-08 11:04:46,53.4783759,-2.24338126,3.79,45.052,51.403,0.0,,33,44,,
T,2025-04-08 11:04:47,53.47837587,-2.24338114,3.79,45.05,51.403,0.0,,32,44,,
T,2025-04-08 11:04:48,53.47837579,-2.24338089,3.79,45.054,51.403,0.0,,33,44,,
T,2025-04-08 11:04:49,53.47837572,-2.2433806,3.79,45.058,51.403,0.0,,33,44,,
T,2025-04-08 11:04:50,53.47837565,-2.24338028,3.79,45.063,51.403,0.0,,33,44,,
T,2025-04-08 11:04:51,53.47837562,-2.24337997,3.79,45.069,51.403,0.0,,34,44,,
T,2025-04-08 11:04:52,53.47837564,-2.24337988,3.79,45.076,51.403,0.0,,33,44,,
T,2025-04-08 11:04:53,53.47837564,-2.24337965,3.79,45.091,51.403,0.0,,33,44,,
T,2025-04-08 11:04:54,53.47837563,-2.24337937,3.79,45.099,51.403,0.0,,33,44,,
T,2025-04-08 11:04:55,53.47837565,-2.24337927,3.79,45.104,51.403,0.0,,33,44,,
T,2025-04-08 11:04:56,53.47837566,-2.24337919,3.79,45.106,51.403,0.0,,33,44,,
T,2025-04-08 11:04:57,53.47837564,-2.24337915,3.79,45.105,51.403,0.0,,32,44,,
T,2025-04-08 11:04:58,53.47837561,-2.24337909,3.79,45.108,51.403,0.0,,32,44,,
T,2025-04-08 11:04:59,53.47837558,-2.24337902,3.79,45.11,51.403,0.0,,33,44,,
T,2025-04-08 11:05:00,53.47837553,-2.24337878,3.79,45.112,51.403,0.0,,33,44,,
T,2025-04-08 11:05:01,53.47837545,-2.24337849,3.79,45.113,51.403,0.0,,33,44,,
T,2025-04-08 11:05:02,53.47837538,-2.24337838,3.79,45.114,51.403,0.0,,33,44,,
T,2025-04-08 11:05:03,53.4783753,-2.24337821,3.79,45.132,51.403,0.0,,33,44,,
T,2025-04-08 11:05:04,53.47837518,-2.2433779,3.79,45.144,51.403,0.0,,33,44,,
T,2025-04-08 11:05:05,53.47837514,-2.24337778,3.79,45.148,51.403,0.0,,33,44,,
T,2025-04-08 11:05:06,53.47837515,-2.24337757,3.79,45.168,51.403,0.0,,33,44,,
T,2025-04-08 11:05:07,53.47837516,-2.24337728,3.79,45.189,51.403,0.0,,33,44,,
T,2025-04-08 11:05:08,53.47837516,-2.24337719,3.79,45.198,51.403,0.0,,33,44,,
T,2025-04-08 11:05:09,53.47837515,-2.24337714,3.79,45.205,51.403,0.0,,33,44,,
T,2025-04-08 11:05:10,53.47837503,-2.24337683,3.79,45.216,51.403,0.0,,33,44,,
T,2025-04-08 11:05:11,53.47837495,-2.2433764,3.79,45.236,51.403,0.0,,32,44,,
T,2025-04-08 11:05:12,53.47837488,-2.24337596,3.79,45.261,51.403,0.0,,32,44,,
T,2025-04-08 11:05:13,53.47837485,-2.24337565,3.79,45.287,51.403,0.0,,32,44,,
T,2025-04-08 11:05:14,53.47837486,-2.24337555,3.79,45.291,51.403,0.0,,33,44,,
T,2025-04-08 11:05:15,53.47837485,-2.24337531,3.79,45.313,51.403,0.0,,33,44,,
T,2025-04-08 11:05:16,53.47837149,-2.24337283,3.79,44.774,51.403,0.0,,33,44,,
T,2025-04-08 11:05:17,53.4783707,-2.2433718,3.79,44.766,51.403,0.0,,32,44,,
T,2025-04-08 11:05:18,53.47837045,-2.24337119,3.79,44.774,51.403,0.0,,32,44,,
T,2025-04-08 11:05:19,53.4783704,-2.24337092,3.79,44.771,51.403,0.0,,33,44,,
T,2025-04-08 11:05:20,53.47837036,-2.24337076,3.79,44.763,51.403,0.0,,33,44,,
T,2025-04-08 11:05:21,53.47837032,-2.24337057,3.79,44.757,51.403,0.0,,33,44,,
T,2025-04-08 11:05:22,53.47837026,-2.24337051,3.79,44.75,51.403,0.0,,33,44,,
T,2025-04-08 11:05:23,53.47837017,-2.24337024,3.79,44.754,51.403,0.0,,32,44,,
T,2025-04-08 11:05:24,53.47837143,-2.2433695,3.79,44.772,51.403,0.0,,32,44,,
T,2025-04-08 11:05:25,53.47837156,-2.24337155,3.79,45.629,51.403,0.0,,32,44,,
T,2025-04-08 11:05:26,53.47837165,-2.24337237,3.79,45.632,51.403,0.0,,32,44,,
T,2025-04-08 11:05:27,53.4783707,-2.24337141,3.79,45.306,51.403,0.27,168.0,31,44,,
T,2025-04-08 11:05:28,53.47837098,-2.24337041,3.79,45.32,51.403,0.0,,30,44,,
T,2025-04-08 11:05:29,53.47836886,-2.24337296,3.79,45.185,51.403,0.0,,31,44,,
T,2025-04-08 11:05:30,53.47836825,-2.24337321,3.79,45.189,51.403,0.0,,31,44,,
