type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 11:35:29,53.46734663,-2.23236311,3.79,44.965,51.38,1.14,171.0,37,44,,
T,2025-04-08 11:35:30,53.46733894,-2.23236439,3.79,44.642,51.38,1.18,172.0,37,44,,
T,2025-04-08 11:35:31,53.46733171,-2.23236297,3.79,44.81,51.38,1.19,164.0,37,44,,
T,2025-04-08 11:35:32,53.46732248,-2.23235919,3.79,44.866,51.38,1.19,155.0,37,44,,
T,2025-04-08 11:35:33,53.46730974,-2.23235975,3.79,44.338,51.38,1.29,179.0,37,44,,
T,2025-04-08 11:35:34,53.46729818,-2.23235519,3.79,43.979,51.38,1.21,163.0,37,44,,
T,2025-04-08 11:35:35,53.46728664,-2.2323535,3.79,44.465,51.38,1.22,167.0,36,44,,
T,2025-04-08 11:35:36,53.46727429,-2.23234834,3.79,44.49,51.38,1.2,152.0,37,44,,
T,2025-04-08 11:35:37,53.46726312,-2.23234404,3.79,45.073,51.38,1.16,150.0,37,44,,
T,2025-04-08 11:35:38,53.46725191,-2.23233704,3.79,45.387,51.38,1.19,144.0,37,44,,
T,2025-04-08 11:35:39,53.46724135,-2.23232926,3.79,45.806,51.38,1.17,141.0,37,44,,
T,2025-04-08 11:35:40,53.46722954,-2.2323208,3.79,46.324,51.38,1.21,152.0,38,44,,
T,2025-04-08 11:35:41,53.46721892,-2.23231222,3.79,46.624,51.38,1.19,141.0,38,44,,
T,2025-04-08 11:35:42,53.46720816,-2.23230594,3.79,46.27,51.38,1.19,152.0,38,44,,
T,2025-04-08 11:35:43,53.46719703,-2.23229928,3.79,46.398,51.38,1.22,157.0,37,44,,
T,2025-04-08 11:35:44,53.46718856,-2.23228711,3.79,46.313,51.38,1.19,147.0,37,44,,
T,2025-04-08 11:35:45,53.46717999,-2.23227614,3.79,46.271,51.38,1.24,152.0,37,44,,
T,2025-04-08 11:35:46,53.46717109,-2.23226833,3.79,46.358,51.38,1.21,158.0,36,44,,
T,2025-04-08 11:35:47,53.46716173,-2.23225899,3.79,46.124,51.38,1.26,156.0,36,44,,
T,2025-04-08 11:35:48,53.46715182,-2.23225314,3.79,45.604,51.38,1.23,168.0,35,44,,
T,2025-04-08 11:35:49,53.46714167,-2.23224175,3.79,45.84,51.38,1.28,158.0,35,44,,
T,2025-04-08 11:35:50,53.46713111,-2.23223375,3.79,45.725,51.38,1.23,162.0,35,44,,
T,2025-04-08 11:35:51,53.46712034,-2.23222498,3.79,45.298,51.38,1.26,156.0,36,44,,
T,2025-04-08 11:35:52,53.46710962,-2.23221567,3.79,45.324,51.38,1.29,153.0,36,44,,
T,2025-04-08 11:35:53,53.46709964,-2.23220544,3.79,45.161,51.38,1.23,147.0,36,44,,
T,2025-04-08 11:35:54,53.46708922,-2.23219309,3.79,45.607,51.38,1.33,155.0,36,44,,
T,2025-04-08 11:35:55,53.46708047,-2.23218002,3.79,45.76,51.38,1.31,146.0,36,44,,
T,2025-04-08 11:35:56,53.46707078,-2.23216836,3.79,45.588,51.38,1.26,155.0,36,44,,
T,2025-04-08 11:35:57,53.46706118,-2.23215627,3.79,45.298,51.38,1.23,158.0,36,44,,
T,2025-04-08 11:35:58,53.46705214,-2.23214205,3.79,45.263,51.38,1.25,151.0,36,44,,
T,2025-04-08 11:35:59,53.4670422,-2.23213263,3.79,45.741,51.379,1.24,162.0,36,44,,
T,2025-04-08 11:36:00,53.46703356,-2.23211924,3.79,46.662,51.379,1.32,137.0,36,44,,
T,2025-04-08 11:36:01,53.4670245,-2.23210715,3.79,46.014,51.379,1.2,148.0,36,44,,
T,2025-04-08 11:36:02,53.4670165,-2.23209294,3.79,45.058,51.379,1.37,128.0,36,44,,
T,2025-04-08 11:36:03,53.46700602,-2.23207949,3.79,44.759,51.379,1.51,148.0,36,44,,
T,2025-04-08 11:36:04,53.4670005,-2.23205569,3.79,45.153,51.379,2.19,109.0,36,44,,
T,2025-04-08 11:36:05,53.46700334,-2.23203484,3.79,44.21,51.379,1.73,97.0,36,44,,
T,2025-04-08 11:36:06,53.46701113,-2.23201465,3.79,42.943,51.379,1.76,88.0,36,44,,
T,2025-04-08 11:36:07,53.46701274,-2.23198835,3.79,43.439,51.379,1.97,94.0,36,44,,
T,2025-04-08 11:36:08,53.46701029,-2.23197468,3.79,43.595,51.379,1.39,121.0,36,44,,
T,2025-04-08 11:36:09,53.46700376,-2.23196244,3.79,44.032,51.379,1.3,129.0,36,44,,
T,2025-04-08 11:36:10,53.4669926,-2.23195865,3.79,44.685,51.379,1.42,145.0,36,44,,
T,2025-04-08 11:36:11,53.46698045,-2.23195925,3.79,45.436,51.379,1.29,151.0,36,44,,
T,2025-04-08 11:36:12,53.46696957,-2.23195829,3.79,45.808,51.379,1.3,153.0,36,44,,
T,2025-04-08 11:36:13,53.46696015,-2.23195262,3.79,46.421,51.379,1.22,147.0,35,44,,
T,2025-04-08 11:36:14,53.46695148,-2.23194575,3.79,46.658,51.379,1.26,143.0,35,44,,
T,2025-04-08 11:36:15,53.46694222,-2.23193893,3.79,47.117,51.379,1.23,150.0,35,44,,
T,2025-04-08 11:36:16,53.46693271,-2.23193509,3.79,47.786,51.379,1.21,154.0,35,44,,
T,2025-04-08 11:36:17,53.46692316,-2.23192967,3.79,48.227,51.379,1.19,153.0,35,44,,
T,2025-04-08 11:36:18,53.46691617,-2.23191659,3.79,48.339,51.379,1.2,141.0,34,44,,
T,2025-04-08 11:36:19,53.46690692,-2.23190854,3.79,48.473,51.379,1.19,149.0,33,44,,
T,2025-04-08 11:36:20,53.46689664,-2.23190074,3.79,48.733,51.379,1.22,145.0,32,44,,
T,2025-04-08 11:36:21,53.46688376,-2.23189595,3.79,48.471,51.379,1.26,160.0,33,44,,
T,2025-04-08 11:36:22,53.46687145,-2.23188793,3.95,49.414,51.379,1.31,140.0,33,44,,
T,2025-04-08 11:36:23,53.46685603,-2.23188356,3.92,50.744,51.379,1.32,153.0,33,44,,
T,2025-04-08 11:36:24,53.46684258,-2.23187687,3.95,52.637,51.379,1.29,154.0,33,44,,
T,2025-04-08 11:36:25,53.46682632,-2.23187152,3.92,54.102,51.379,1.3,152.0,33,44,,
T,2025-04-08 11:36:26,53.46681198,-2.23186236,3.99,55.909,51.379,1.31,153.0,33,44,,
T,2025-04-08 11:36:27,53.46679961,-2.23185107,3.91,56.67,51.379,1.32,148.0,32,44,,
T,2025-04-08 11:36:28,53.46678625,-2.23184484,3.79,55.115,51.379,1.33,154.0,32,44,,
T,2025-04-08 11:36:29,53.46677242,-2.23183979,3.79,53.707,51.379,1.33,156.0,31,44,,
T,2025-04-08 11:36:30,53.46675604,-2.23183822,3.79,51.807,51.379,1.34,152.0,31,44,,
T,2025-04-08 11:36:31,53.4667426,-2.23184575,3.94,48.785,51.379,1.29,162.0,32,44,,
T,2025-04-08 11:36:32,53.46673235,-2.23184463,3.79,48.544,51.379,1.26,147.0,32,44,,
T,2025-04-08 11:36:33,53.46672359,-2.23183967,3.79,48.848,51.379,1.17,140.0,31,44,,
T,2025-04-08 11:36:34,53.46671953,-2.23183753,3.79,47.744,51.379,1.18,146.0,30,44,,
T,2025-04-08 11:36:35,53.46671022,-2.23184027,3.79,46.942,51.379,1.22,158.0,30,44,,
T,2025-04-08 11:36:36,53.46670154,-2.23183146,3.79,45.488,51.379,1.25,149.0,29,44,,
T,2025-04-08 11:36:37,53.46669153,-2.2318327,3.79,45.569,51.379,1.13,159.0,30,44,,
T,2025-04-08 11:36:38,53.46667805,-2.23183515,3.84,44.377,51.379,1.36,165.0,32,44,,
T,2025-04-08 11:36:39,53.46666449,-2.23182962,4.03,44.526,51.379,1.29,163.0,31,44,,
T,2025-04-08 11:36:40,53.46665365,-2.23182102,3.91,44.102,51.379,1.17,178.0,31,44,,
T,2025-04-08 11:36:41,53.46664838,-2.2318188,3.79,43.257,51.379,1.01,207.0,32,44,,
T,2025-04-08 11:36:42,53.46664375,-2.23182514,3.8,43.457,51.379,1.08,226.0,32,44,,
T,2025-04-08 11:36:43,53.4666415,-2.23183076,3.84,42.938,51.379,1.0,240.0,32,44,,
T,2025-04-08 11:36:44,53.46663786,-2.23183661,3.91,42.984,51.379,0.99,237.0,31,44,,
T,2025-04-08 11:36:45,53.46663201,-2.23184012,3.84,42.377,51.379,0.99,219.0,31,44,,
T,2025-04-08 11:36:46,53.46662543,-2.23183797,3.92,43.531,51.379,0.93,199.0,29,44,,
T,2025-04-08 11:36:47,53.46661549,-2.23184143,3.99,43.659,51.379,1.35,203.0,30,44,,
T,2025-04-08 11:36:48,53.46660523,-2.23184828,4.38,43.074,51.379,1.35,208.0,29,44,,
T,2025-04-08 11:36:49,53.46659478,-2.23185601,4.37,42.445,51.379,1.33,206.0,29,44,,
T,2025-04-08 11:36:50,53.4665829,-2.23186251,4.77,42.204,51.379,1.34,201.0,29,44,,
T,2025-04-08 11:36:51,53.46656899,-2.23187063,4.18,43.557,51.379,1.42,213.0,31,44,,
T,2025-04-08 11:36:52,53.46656141,-2.23188458,4.08,43.602,51.379,1.27,214.0,31,44,,
T,2025-04-08 11:36:53,53.46654892,-2.23189221,3.92,44.681,51.379,1.31,213.0,31,44,,
T,2025-04-08 11:36:54,53.4665359,-2.23189652,3.92,45.488,51.379,1.31,202.0,31,44,,
T,2025-04-08 11:36:55,53.46652494,-2.23190026,3.85,45.521,51.379,1.28,202.0,29,44,,
T,2025-04-08 11:36:56,53.46651348,-2.23190534,3.79,45.65,51.379,1.28,204.0,29,44,,
T,2025-04-08 11:36:57,53.46650125,-2.23190779,3.79,46.457,51.379,1.27,196.0,28,44,,
T,2025-04-08 11:36:58,53.46648856,-2.23190832,3.79,46.754,51.379,1.34,189.0,28,44,,
T,2025-04-08 11:36:59,53.46647545,-2.23190758,3.79,47.084,51.379,1.36,189.0,29,44,,
T,2025-04-08 11:37:00,53.4664636,-2.23190468,3.79,46.954,51.379,1.3,192.0,30,44,,
T,2025-04-08 11:37:01,53.46645152,-2.23189973,3.79,47.076,51.379,1.33,183.0,31,44,,
T,2025-04-08 11:37:02,53.46643914,-2.23189427,3.79,47.537,51.379,1.28,180.0,32,44,,
T,2025-04-08 11:37:03,53.46642752,-2.23189072,3.79,46.905,51.379,1.35,174.0,32,44,,
T,2025-04-08 11:37:04,53.46641695,-2.23188412,3.79,47.248,51.379,1.35,165.0,31,44,,
T,2025-04-08 11:37:05,53.46640408,-2.2318849,3.79,46.778,51.379,1.37,179.0,32,44,,
T,2025-04-08 11:37:06,53.46639676,-2.23189015,3.79,46.409,51.379,1.05,189.0,32,44,,
T,2025-04-08 11:37:07,53.46638705,-2.23189742,3.79,46.572,51.379,1.28,190.0,32,44,,
T,2025-04-08 11:37:08,53.46637536,-2.23190246,3.79,46.079,51.379,1.3,184.0,33,44,,
T,2025-04-08 11:37:09,53.46636512,-2.23190818,3.79,45.37,51.379,1.27,189.0,32,44,,
T,2025-04-08 11:37:10,53.4663537,-2.23191687,3.79,45.415,51.379,1.23,186.0,33,44,,
T,2025-04-08 11:37:11,53.46634088,-2.2319289,4.71,45.993,51.379,1.33,197.0,34,44,,
T,2025-04-08 11:37:12,53.46633554,-2.23194373,4.37,45.704,51.379,0.77,236.0,34,44,,
T,2025-04-08 11:37:13,53.46632757,-2.23195193,4.35,44.994,51.379,0.86,213.0,34,44,,
T,2025-04-08 11:37:14,53.46631897,-2.23195801,4.08,45.262,51.379,0.86,199.0,34,44,,
T,2025-04-08 11:37:15,53.46630901,-2.231958,4.43,45.644,51.379,0.88,189.0,34,44,,
T,2025-04-08 11:37:16,53.46629796,-2.23195958,4.04,44.375,51.379,0.85,198.0,34,44,,
T,2025-04-08 11:37:17,53.46628485,-2.23196161,4.04,44.478,51.379,1.17,198.0,34,44,,
T,2025-04-08 11:37:18,53.46627011,-2.2319623,4.08,45.272,51.379,1.2,191.0,34,44,,
T,2025-04-08 11:37:19,53.46625574,-2.23195239,4.06,45.486,51.379,1.17,180.0,34,44,,
T,2025-04-08 11:37:20,53.46624354,-2.23195082,3.9,46.979,51.379,1.23,188.0,34,44,,
T,2025-04-08 11:37:21,53.46622909,-2.23195003,3.79,47.252,51.379,1.3,189.0,34,44,,
T,2025-04-08 11:37:22,53.4662153,-2.23195425,3.79,46.732,51.379,1.3,188.0,34,44,,
T,2025-04-08 11:37:23,53.4662034,-2.23196095,3.79,45.514,51.379,1.29,188.0,33,44,,
T,2025-04-08 11:37:24,53.46619238,-2.23196946,3.79,44.665,51.379,1.28,193.0,34,44,,
T,2025-04-08 11:37:25,53.46618137,-2.23197654,3.87,43.616,51.379,1.31,192.0,34,44,,
T,2025-04-08 11:37:26,53.4661712,-2.23198705,3.95,42.973,51.379,1.26,198.0,34,44,,
T,2025-04-08 11:37:27,53.466162,-2.23199749,3.92,42.789,51.379,1.3,198.0,34,44,,
T,2025-04-08 11:37:28,53.46615394,-2.23200942,3.82,41.527,51.379,1.24,205.0,34,44,,
T,2025-04-08 11:37:29,53.4661517,-2.23202137,3.97,41.319,51.379,1.0,205.0,33,44,,
T,2025-04-08 11:37:30,53.46615042,-2.23203878,3.79,40.625,51.379,1.07,215.0,33,44,,
T,2025-04-08 11:37:31,53.4661451,-2.23205298,3.83,38.505,51.379,1.03,226.0,33,44,,
T,2025-04-08 11:37:32,53.46614327,-2.2320705,3.94,38.909,51.379,0.95,238.0,33,44,,
T,2025-04-08 11:37:33,53.46614176,-2.23208927,3.97,39.746,51.379,1.07,254.0,33,44,,
T,2025-04-08 11:37:34,53.46613981,-2.23210709,3.91,38.888,51.379,0.98,265.0,33,44,,
T,2025-04-08 11:37:35,53.46613482,-2.23212604,3.8,38.661,51.379,1.3,245.0,33,44,,
T,2025-04-08 11:37:36,53.46612808,-2.23214281,3.81,38.132,51.379,1.18,241.0,33,44,,
T,2025-04-08 11:37:37,53.46612138,-2.23215938,3.82,38.091,51.379,1.18,242.0,33,44,,
T,2025-04-08 11:37:38,53.46611463,-2.23217763,3.79,38.794,51.379,1.23,241.0,33,44,,
T,2025-04-08 11:37:39,53.46610805,-2.23219247,3.79,39.406,51.379,1.22,241.0,33,44,,
T,2025-04-08 11:37:40,53.4661029,-2.23220647,3.79,39.249,51.379,1.21,240.0,34,44,,
T,2025-04-08 11:37:41,53.46609711,-2.23222208,3.79,40.062,51.379,1.22,241.0,34,44,,
T,2025-04-08 11:37:42,53.46609227,-2.23223766,3.79,40.749,51.379,1.03,244.0,34,44,,
T,2025-04-08 11:37:43,53.46608861,-2.23225638,3.79,40.751,51.38,1.2,254.0,34,44,,
T,2025-04-08 11:37:44,53.466092,-2.23227942,3.79,40.579,51.38,1.26,279.0,34,44,,
